ReturnID,OrderID,ReturnDate,Reason
812,37112,29-11-2024,Late Delivery
813,39288,18-03-2025,No Reason
814,194899,01-01-2025,Late Delivery
815,111552,03-02-2025,
816,139880,19-04-2025,Late Delivery
817,97298,02-12-2024,Late Delivery
818,129328,19-02-2025,No Reason
819,182324,19-04-2025,No Reason
820,179556,25-06-2025,No Reason
821,29170,10-09-2024,Wrong Item
822,184439,22-08-2025,
823,49586,08-12-2024,Damaged
824,79281,14-04-2025,Wrong Item
825,173001,31-10-2024,Damaged
826,198101,20-05-2025,Damaged
827,195430,31-08-2024,Wrong Item
828,77671,17-05-2025,
829,85556,18-12-2024,Damaged
830,64765,11-03-2025,Late Delivery
831,133011,30-07-2025,Damaged
832,86884,11-07-2025,Damaged
833,35533,05-04-2025,Late Delivery
834,29523,31-03-2025,Wrong Item
835,164305,,No Reason
836,61483,28-12-2024,Late Delivery
837,151369,23-08-2025,No Reason
838,6335,06-02-2025,Damaged
839,47824,08-02-2025,Late Delivery
840,190381,02-02-2025,Wrong Item
841,107435,05-07-2025,Late Delivery
842,13264,06-04-2025,
843,168566,13-11-2024,Wrong Item
844,100927,06-01-2025,No Reason
845,3206,21-03-2025,Damaged
847,119099,,Damaged
848,187194,08-09-2024,No Reason
849,89358,,Wrong Item
850,27687,17-06-2025,Wrong Item
851,34945,27-03-2025,Damaged
852,117105,17-08-2025,Late Delivery
853,13327,14-11-2024,Wrong Item
854,85875,01-06-2025,No Reason
855,83705,04-09-2024,Wrong Item
856,108561,19-10-2024,Late Delivery
857,51906,19-08-2025,No Reason
858,35518,01-12-2024,Wrong Item
859,169262,02-05-2025,Late Delivery
860,128959,24-12-2024,No Reason
861,151383,25-03-2025,Late Delivery
862,151689,,Damaged
863,140063,29-04-2025,Wrong Item
864,191176,06-12-2024,Late Delivery
865,106948,17-12-2024,Late Delivery
866,125029,25-04-2025,No Reason
867,57536,03-12-2024,No Reason
868,192484,23-03-2025,Late Delivery
869,73694,04-08-2025,
870,145677,24-08-2025,Wrong Item
871,184322,08-03-2025,Late Delivery
872,98221,16-11-2024,Wrong Item
873,145968,08-01-2025,Damaged
874,71225,14-09-2024,Late Delivery
875,189067,19-06-2025,No Reason
876,83615,15-04-2025,Wrong Item
877,90786,27-09-2024,Wrong Item
878,197511,29-01-2025,Wrong Item
879,29336,15-06-2025,Late Delivery
880,143834,15-01-2025,Late Delivery
881,153880,22-11-2024,Damaged
882,72770,31-10-2024,Wrong Item
883,13338,10-04-2025,Wrong Item
884,137149,06-06-2025,Wrong Item
885,162678,18-12-2024,Damaged
886,195465,20-10-2024,Wrong Item
887,64392,06-08-2025,Damaged
888,197788,01-09-2024,Damaged
889,118614,28-08-2024,Wrong Item
890,158885,19-04-2025,Damaged
891,142340,25-01-2025,Damaged
892,32732,01-08-2025,Damaged
893,2504,01-09-2024,Damaged
894,54493,02-08-2025,Wrong Item
895,152423,13-05-2025,Damaged
896,186092,06-03-2025,No Reason
897,173164,02-07-2025,Damaged
898,173754,11-12-2024,Damaged
899,101373,09-11-2024,Late Delivery
900,56415,10-05-2025,Late Delivery
901,144717,24-10-2024,No Reason
902,165156,15-01-2025,Wrong Item
903,23479,22-01-2025,Wrong Item
904,139420,30-12-2024,Wrong Item
905,65957,29-04-2025,Late Delivery
906,140546,24-02-2025,Late Delivery
907,33649,28-04-2025,Damaged
908,145365,01-08-2025,
909,44222,12-01-2025,Damaged
910,159403,01-07-2025,Late Delivery
911,128265,22-01-2025,Wrong Item
912,68398,08-04-2025,Wrong Item
913,50077,14-12-2024,Wrong Item
914,138687,05-09-2024,Damaged
915,47784,16-09-2024,Late Delivery
916,12112,17-08-2025,Late Delivery
917,20977,17-10-2024,Late Delivery
918,9814,15-11-2024,No Reason
919,58369,11-04-2025,Wrong Item
920,178733,16-04-2025,Damaged
921,21936,26-06-2025,Wrong Item
922,128171,05-02-2025,Wrong Item
923,160428,08-04-2025,Damaged
924,32502,10-03-2025,Late Delivery
925,175791,07-08-2025,Late Delivery
926,37214,03-04-2025,Late Delivery
927,87054,04-02-2025,Damaged
928,194879,02-11-2024,Wrong Item
929,151772,14-01-2025,
930,155470,24-05-2025,Late Delivery
931,129872,17-09-2024,Damaged
932,163917,04-11-2024,Late Delivery
933,36931,26-06-2025,
935,181134,19-08-2025,Wrong Item
936,60057,25-04-2025,Damaged
937,86218,,No Reason
938,92748,27-06-2025,Late Delivery
939,145484,08-11-2024,
940,58649,28-12-2024,No Reason
941,135063,13-10-2024,No Reason
942,163453,11-11-2024,Late Delivery
943,95165,30-12-2024,
944,44415,28-08-2025,No Reason
945,178599,04-08-2025,
946,164797,28-10-2024,
947,198085,04-12-2024,No Reason
948,185364,20-11-2024,Wrong Item
949,168238,18-11-2024,No Reason
950,37088,26-01-2025,No Reason
951,77668,,Wrong Item
952,182416,08-01-2025,Damaged
953,117711,17-09-2024,Damaged
954,19088,03-12-2024,Damaged
955,128982,13-05-2025,Late Delivery
956,120714,11-02-2025,Late Delivery
957,168862,01-11-2024,No Reason
958,79508,07-01-2025,No Reason
959,191972,,Wrong Item
960,96025,08-03-2025,No Reason
961,104565,16-03-2025,Damaged
962,183621,03-09-2024,Late Delivery
963,164426,01-11-2024,No Reason
964,169944,08-02-2025,
965,156140,10-10-2024,Wrong Item
966,153971,02-07-2025,Wrong Item
967,58715,15-05-2025,Late Delivery
968,169466,05-12-2024,Wrong Item
969,714,12-01-2025,Wrong Item
970,192353,03-11-2024,No Reason
971,101496,20-05-2025,No Reason
972,92293,18-04-2025,Damaged
973,197901,18-03-2025,No Reason
974,149480,03-06-2025,
975,166693,10-10-2024,Late Delivery
976,95324,24-07-2025,Damaged
977,122998,16-12-2024,Damaged
978,114165,01-06-2025,No Reason
979,158216,28-02-2025,No Reason
980,92394,02-02-2025,No Reason
981,92771,14-02-2025,Damaged
982,132238,05-08-2025,No Reason
983,101678,27-09-2024,Late Delivery
984,46483,30-01-2025,Late Delivery
985,97043,01-07-2025,Late Delivery
986,44025,14-04-2025,Wrong Item
987,46282,29-10-2024,
988,144195,09-01-2025,Late Delivery
989,127002,11-04-2025,Late Delivery
990,121343,25-11-2024,Late Delivery
991,132053,15-03-2025,
992,33971,29-08-2024,Late Delivery
993,98153,25-01-2025,Wrong Item
994,4614,16-01-2025,Late Delivery
995,110744,30-10-2024,
996,92333,28-01-2025,Wrong Item
997,75271,03-03-2025,Late Delivery
998,42590,12-11-2024,Late Delivery
999,158413,06-04-2025,Damaged
1000,96372,29-03-2025,Damaged
1001,198894,26-09-2024,Late Delivery
1002,62756,10-06-2025,Late Delivery
1003,120635,01-11-2024,Wrong Item
1004,66186,28-12-2024,No Reason
1005,166150,01-06-2025,Late Delivery
1006,41505,12-09-2024,Wrong Item
1007,120722,15-04-2025,Late Delivery
1008,113576,19-02-2025,Damaged
1009,107657,27-07-2025,Damaged
1010,26421,18-04-2025,No Reason
1011,108970,05-06-2025,
1012,66840,21-09-2024,Damaged
1013,13870,09-08-2025,Damaged
1014,187304,31-10-2024,Wrong Item
1015,3603,22-12-2024,Late Delivery
1016,188914,26-01-2025,No Reason
1017,120710,10-12-2024,Damaged
1018,27862,12-03-2025,
1019,153412,25-05-2025,Wrong Item
1020,192261,16-06-2025,Late Delivery
1021,17335,28-11-2024,Wrong Item
1022,113824,22-11-2024,Wrong Item
1023,67181,05-11-2024,Wrong Item
1024,68744,24-02-2025,Damaged
1025,25050,17-07-2025,Damaged
1026,155649,13-04-2025,Damaged
1027,97645,08-11-2024,Wrong Item
1028,2362,23-10-2024,Late Delivery
1029,153850,25-09-2024,Wrong Item
1030,154067,14-08-2025,Wrong Item
1031,122903,22-09-2024,Late Delivery
1032,52089,06-05-2025,Late Delivery
1033,151713,22-07-2025,Late Delivery
1034,45559,26-03-2025,
1035,180997,05-03-2025,No Reason
1036,111117,20-02-2025,No Reason
1037,68582,07-05-2025,Wrong Item
1038,42036,12-11-2024,No Reason
1039,23174,20-09-2024,No Reason
1040,89891,24-10-2024,Damaged
1041,108188,24-05-2025,Wrong Item
1042,123010,14-08-2025,Damaged
1043,125569,10-10-2024,Wrong Item
1044,83197,27-11-2024,
1045,128235,16-04-2025,No Reason
1046,154282,16-12-2024,Wrong Item
1047,106834,10-05-2025,Wrong Item
1048,169828,11-12-2024,Wrong Item
1049,143508,31-12-2024,Wrong Item
1050,30375,23-10-2024,Damaged
1051,198021,20-10-2024,No Reason
1052,52531,21-04-2025,Late Delivery
1053,93148,16-09-2024,Damaged
1054,132591,14-09-2024,Damaged
1055,171722,01-04-2025,
1056,86962,15-12-2024,Late Delivery
1057,153453,01-12-2024,Wrong Item
1058,31016,01-05-2025,No Reason
1059,58199,14-11-2024,Damaged
1060,172146,25-01-2025,Wrong Item
1061,177831,10-04-2025,Wrong Item
1062,156937,06-07-2025,Wrong Item
1063,157010,17-10-2024,Late Delivery
1064,50375,05-06-2025,Late Delivery
1065,173583,18-06-2025,Damaged
1066,129873,30-11-2024,Damaged
1067,149095,07-12-2024,Late Delivery
1068,80008,01-09-2024,Late Delivery
1069,189046,07-10-2024,No Reason
1070,95459,04-09-2024,
1071,60964,12-04-2025,Wrong Item
1072,64400,,Wrong Item
1073,97064,09-01-2025,Damaged
1074,136821,18-04-2025,No Reason
1075,25224,06-06-2025,Damaged
1076,19850,13-06-2025,Late Delivery
1077,130890,13-10-2024,Wrong Item
1078,63237,10-04-2025,Damaged
1079,138073,06-04-2025,
1080,31533,26-06-2025,Wrong Item
1081,99577,28-12-2024,No Reason
1082,64926,26-01-2025,Late Delivery
1083,162417,03-02-2025,Wrong Item
1084,11560,24-08-2025,No Reason
1085,46409,30-07-2025,Wrong Item
1086,53488,05-08-2025,No Reason
1087,84719,11-05-2025,Wrong Item
1088,77310,30-03-2025,Damaged
1089,126879,24-06-2025,Late Delivery
1090,79175,15-02-2025,Wrong Item
1091,56632,11-08-2025,Damaged
1092,62833,28-10-2024,Wrong Item
1093,175836,22-04-2025,Wrong Item
1094,118868,15-02-2025,No Reason
1095,61330,25-11-2024,No Reason
1096,82845,02-06-2025,Late Delivery
1097,62998,20-08-2025,Damaged
1098,95894,23-06-2025,
1099,13299,18-09-2024,Wrong Item
1100,108726,09-12-2024,Wrong Item
1101,42744,22-10-2024,
1102,67309,22-03-2025,Wrong Item
1103,80105,14-02-2025,Damaged
1104,109405,05-06-2025,
1105,172119,15-06-2025,No Reason
1106,108747,12-10-2024,Late Delivery
1107,113083,19-05-2025,Wrong Item
1108,39134,17-11-2024,Wrong Item
1109,151213,24-09-2024,
1110,154448,31-10-2024,No Reason
1111,163694,21-05-2025,Damaged
1112,150905,13-09-2024,No Reason
1113,177070,28-09-2024,No Reason
1114,56729,28-03-2025,Late Delivery
1115,161901,19-05-2025,No Reason
1116,73114,04-12-2024,Damaged
1117,511,28-01-2025,Late Delivery
1118,86808,08-10-2024,Late Delivery
1119,54435,10-12-2024,Late Delivery
1120,187741,14-01-2025,Wrong Item
1121,164556,,Late Delivery
1122,18096,22-07-2025,Damaged
1123,160703,12-01-2025,No Reason
1124,6358,15-12-2024,Wrong Item
1125,179724,04-02-2025,Late Delivery
1126,104498,10-07-2025,No Reason
1127,170843,21-07-2025,Late Delivery
1128,184990,06-01-2025,No Reason
1129,149043,07-06-2025,Wrong Item
1130,160545,06-01-2025,Damaged
1131,187743,29-08-2024,Wrong Item
1132,74168,20-01-2025,Wrong Item
1133,193371,25-11-2024,No Reason
1134,113609,08-12-2024,Damaged
1135,36087,02-05-2025,No Reason
1136,175706,04-02-2025,Wrong Item
1137,127562,13-03-2025,Damaged
1138,59419,11-05-2025,Wrong Item
1139,141536,04-10-2024,Damaged
1140,134515,,No Reason
1141,151983,08-03-2025,Late Delivery
1142,153607,09-04-2025,Wrong Item
1143,57514,12-08-2025,Damaged
1144,183262,08-07-2025,Late Delivery
1145,175867,10-07-2025,No Reason
1146,145655,14-06-2025,Wrong Item
1147,61587,03-12-2024,Late Delivery
1148,36598,15-06-2025,Damaged
1149,124974,30-07-2025,
1150,26745,23-07-2025,Damaged
1151,23601,13-11-2024,Damaged
1152,69388,20-10-2024,
1153,118271,24-01-2025,Wrong Item
1154,194523,29-04-2025,Late Delivery
1155,31318,25-11-2024,Wrong Item
1156,152491,04-10-2024,Wrong Item
1157,83702,,Wrong Item
1158,122402,23-02-2025,Damaged
1159,171299,08-04-2025,Late Delivery
1160,11335,09-10-2024,Damaged
1161,174986,31-08-2024,Late Delivery
1162,100340,22-05-2025,Damaged
1163,92563,02-09-2024,Damaged
1164,128621,18-12-2024,No Reason
1165,96706,22-04-2025,Wrong Item
1166,138622,12-02-2025,
1167,59707,24-04-2025,No Reason
1168,183418,25-03-2025,No Reason
1169,56038,11-09-2024,Damaged
1170,123621,03-12-2024,Wrong Item
1171,15652,31-07-2025,Damaged
1172,83501,13-01-2025,Damaged
1173,107341,16-03-2025,No Reason
1174,166076,11-02-2025,No Reason
1175,61464,21-09-2024,Late Delivery
1176,43578,11-02-2025,
1177,12398,23-07-2025,Wrong Item
1178,175910,10-02-2025,Late Delivery
1179,66266,15-02-2025,No Reason
1180,48241,04-11-2024,Wrong Item
1181,33372,,No Reason
1182,163519,12-09-2024,No Reason
1183,152272,21-04-2025,Damaged
1184,156079,20-05-2025,Damaged
1185,45552,29-03-2025,Damaged
1186,79233,13-02-2025,Late Delivery
1187,172821,29-12-2024,No Reason
1188,61032,12-07-2025,
1189,127371,26-04-2025,No Reason
1190,123342,06-03-2025,
1191,2087,24-04-2025,No Reason
1192,77770,20-05-2025,No Reason
1193,132865,28-11-2024,No Reason
1194,177367,28-09-2024,
1195,175016,03-06-2025,Late Delivery
1196,154710,06-06-2025,No Reason
1197,159345,19-07-2025,Late Delivery
1198,13308,05-07-2025,Damaged
1199,136394,12-08-2025,Late Delivery
1200,99477,15-06-2025,Wrong Item
1201,20006,05-10-2024,Wrong Item
1202,57554,16-09-2024,Damaged
1203,37520,12-05-2025,Wrong Item
1204,123775,05-06-2025,Damaged
1205,4762,10-11-2024,No Reason
1206,140040,03-08-2025,Damaged
1207,177552,21-02-2025,No Reason
1208,10736,23-10-2024,No Reason
1209,109868,08-08-2025,Damaged
1210,28010,17-04-2025,Damaged
1211,116691,29-12-2024,No Reason
1212,42600,21-05-2025,Damaged
1213,122560,24-05-2025,Damaged
1214,35191,28-11-2024,No Reason
1215,59087,09-08-2025,Damaged
1216,180354,15-11-2024,Late Delivery
1217,44672,01-11-2024,Late Delivery
1218,33739,08-06-2025,No Reason
1219,44895,24-03-2025,Late Delivery
1220,90024,20-10-2024,Late Delivery
1221,170041,01-01-2025,No Reason
1222,126839,23-08-2025,Wrong Item
1223,24716,27-09-2024,Damaged
1224,141790,30-12-2024,Damaged
1225,146416,02-04-2025,Late Delivery
1226,115308,23-04-2025,Wrong Item
1227,133865,17-06-2025,
1228,89251,25-03-2025,No Reason
1229,88571,12-11-2024,Late Delivery
1230,57728,31-07-2025,No Reason
1231,99235,08-01-2025,No Reason
1232,124813,20-01-2025,Wrong Item
1233,28084,24-06-2025,Damaged
1234,68124,01-07-2025,Late Delivery
1235,117734,11-11-2024,Late Delivery
1236,6488,18-04-2025,No Reason
1237,195598,26-07-2025,Damaged
1238,124215,21-09-2024,
1239,124351,11-11-2024,Damaged
1240,92369,24-03-2025,Wrong Item
1241,181683,13-04-2025,Wrong Item
1242,2177,22-09-2024,Late Delivery
1243,35810,06-10-2024,Late Delivery
1244,64493,28-03-2025,Damaged
1245,156001,30-07-2025,Damaged
1246,154666,15-07-2025,No Reason
1247,55192,02-02-2025,No Reason
1248,109345,03-06-2025,No Reason
1249,54270,15-08-2025,No Reason
1250,115880,02-03-2025,
1251,181485,19-10-2024,Damaged
1252,102741,04-02-2025,Late Delivery
1253,11224,13-05-2025,Late Delivery
1254,70660,21-10-2024,Damaged
1255,196054,27-01-2025,Wrong Item
1256,16878,13-12-2024,Late Delivery
1257,123298,08-11-2024,Late Delivery
1258,61010,08-06-2025,Wrong Item
1259,58438,14-01-2025,No Reason
1260,16426,,Late Delivery
1261,140620,22-02-2025,Late Delivery
1262,10276,28-08-2024,Late Delivery
1263,66278,11-06-2025,Wrong Item
1264,170194,,Wrong Item
1265,9596,30-09-2024,Wrong Item
1266,10250,23-08-2025,Wrong Item
1267,155532,12-02-2025,Damaged
1268,13130,29-10-2024,No Reason
1269,94556,30-12-2024,Damaged
1270,153394,07-09-2024,No Reason
1271,191076,20-01-2025,Damaged
1272,154116,24-03-2025,Late Delivery
1273,67291,02-03-2025,Late Delivery
1274,152551,19-03-2025,Damaged
1275,182732,23-05-2025,Damaged
1277,108886,07-06-2025,Damaged
1278,85985,24-04-2025,Late Delivery
1279,116460,14-02-2025,
1280,179206,29-10-2024,No Reason
1281,139072,28-04-2025,Late Delivery
1282,181459,24-04-2025,Late Delivery
1283,99842,09-08-2025,Damaged
1284,60388,22-03-2025,Damaged
1285,27200,13-05-2025,No Reason
1286,154998,17-12-2024,Wrong Item
1287,16399,04-09-2024,No Reason
1288,109115,18-12-2024,Late Delivery
1289,150059,25-07-2025,No Reason
1290,41752,31-07-2025,Late Delivery
1291,166320,09-09-2024,Late Delivery
1292,113247,17-08-2025,No Reason
1293,7184,23-10-2024,Wrong Item
1294,141604,,Damaged
1295,16709,,No Reason
1296,144754,04-12-2024,Late Delivery
1297,54677,15-10-2024,Wrong Item
1298,11787,08-08-2025,Damaged
1299,130648,28-10-2024,Wrong Item
1300,51479,20-05-2025,
1301,158089,07-04-2025,No Reason
1302,7509,18-02-2025,No Reason
1303,64838,23-04-2025,No Reason
1304,71452,23-02-2025,No Reason
1305,47020,27-11-2024,Damaged
1306,175358,09-02-2025,Late Delivery
1307,18798,29-10-2024,No Reason
1308,12520,09-06-2025,Wrong Item
1309,152860,12-02-2025,Wrong Item
1310,21839,,No Reason
1311,108544,,Late Delivery
1312,8880,17-12-2024,Late Delivery
1313,160934,01-10-2024,Wrong Item
1314,86936,04-02-2025,Late Delivery
1315,134569,14-03-2025,Damaged
1316,13742,16-06-2025,No Reason
1317,66377,25-01-2025,No Reason
1319,139826,04-01-2025,Wrong Item
1320,138833,27-05-2025,Late Delivery
1321,138475,06-10-2024,
1322,65271,23-07-2025,Wrong Item
1323,178348,17-09-2024,Late Delivery
1324,83176,08-09-2024,Wrong Item
1325,52615,17-08-2025,No Reason
1326,37265,07-02-2025,Damaged
1327,100707,20-03-2025,Wrong Item
1328,187931,03-07-2025,Damaged
1329,137872,14-07-2025,Late Delivery
1330,10466,15-05-2025,Wrong Item
1331,51480,28-10-2024,Damaged
1332,101532,28-12-2024,Damaged
1333,193721,22-08-2025,Late Delivery
1334,168908,09-04-2025,Damaged
1335,104667,10-04-2025,Wrong Item
1336,55135,06-06-2025,No Reason
1337,40590,05-12-2024,Wrong Item
1338,119835,25-08-2025,Wrong Item
1339,80635,14-01-2025,No Reason
1340,181956,18-01-2025,Damaged
1341,9035,18-05-2025,
1342,108293,04-04-2025,
1343,132925,30-09-2024,No Reason
1344,167723,02-02-2025,Wrong Item
1345,117718,23-05-2025,No Reason
1346,81022,16-11-2024,
1347,197668,24-02-2025,No Reason
1348,57904,10-09-2024,Wrong Item
1349,138123,19-10-2024,Wrong Item
1350,165878,12-01-2025,Late Delivery
1351,103716,16-02-2025,Wrong Item
1352,175196,16-07-2025,No Reason
1353,101106,,Damaged
1354,166021,09-10-2024,Late Delivery
1355,5636,19-09-2024,
1356,126892,18-06-2025,No Reason
1357,118432,28-08-2024,Damaged
1358,155026,22-01-2025,Late Delivery
1359,160061,09-05-2025,Late Delivery
1360,192210,20-06-2025,No Reason
1361,22474,27-02-2025,No Reason
1362,199348,08-11-2024,No Reason
1363,90972,29-06-2025,No Reason
1364,169808,07-02-2025,Wrong Item
1365,77662,19-03-2025,Late Delivery
1366,173571,18-10-2024,Damaged
1367,3775,02-04-2025,Wrong Item
1368,71464,14-08-2025,No Reason
1369,153330,11-05-2025,Wrong Item
1370,167466,20-05-2025,Late Delivery
1371,103493,29-05-2025,Damaged
1372,47069,,Damaged
1373,93919,21-01-2025,Wrong Item
1374,147705,11-05-2025,No Reason
1375,57913,21-09-2024,No Reason
1376,34231,15-04-2025,Wrong Item
1377,41213,26-11-2024,Late Delivery
1378,170712,01-03-2025,Damaged
1379,74415,12-08-2025,Late Delivery
1380,604,15-06-2025,
1381,19736,30-04-2025,Damaged
1382,23260,15-09-2024,Late Delivery
1384,159395,21-01-2025,Wrong Item
1385,193993,13-04-2025,No Reason
1386,189992,29-03-2025,Wrong Item
1387,69324,07-04-2025,
1388,179042,18-04-2025,Wrong Item
1389,182885,15-10-2024,Wrong Item
1390,144921,14-07-2025,
1391,157436,11-09-2024,Wrong Item
1392,157714,,No Reason
1393,7011,11-10-2024,Damaged
1394,52918,03-05-2025,Wrong Item
1395,96146,21-12-2024,Late Delivery
1396,76209,11-03-2025,Wrong Item
1397,6136,16-08-2025,Late Delivery
1398,161992,05-02-2025,
1399,193781,06-01-2025,Wrong Item
1400,115881,02-11-2024,No Reason
1401,79871,09-05-2025,
1402,123519,26-12-2024,Damaged
1403,196680,20-11-2024,No Reason
1404,128970,18-10-2024,No Reason
1405,68842,09-06-2025,Late Delivery
